id_empresa,status,nome_fantasia,grupo,cidade,estado,pais,latitude,longitude,coordenadas_validas,materias_primas,produtos,associada,data_ultima_atualizacao
21971,A,Viterra Bioenergia - Unidade Rio Vermelho,Viterra - The Agricultural Network,Junqueirópolis,SP,Brasil,-21.339375,-51.36656,1,Cana-de-Açúcar,Açúcar | Bioeletricidade | Etanol,S,1734048000000
21988,A,Baldin - Unidade Taboão,Baldin Bioenergia ,Pirassununga,SP,Brasil,-22.007653,-47.442941,1,Cana-de-Açúcar,Açúcar | Etanol,N,1693353600000
21995,A,COFCO International - Unidade Sebastianópolis,COFCO Agri,Sebastianópolis do Sul,SP,Brasil,-20.582125,-49.95232,1,Cana-de-Açúcar,Açúcar | Etanol,N,1687910400000
22018,A,bp bioenergy - Unidade Frutal,BP Bunge Bioenergia,Frutal,MG,Brasil,-20.082318,-48.819302,1,Cana-de-Açúcar,Açúcar | Etanol,N,1729468800000
22028,A,bp bioenergy - Unidade Tropical,BP Bunge Bioenergia,Edéia,GO,Brasil,-17.685819,-50.11622,1,Cana-de-Açúcar,Açúcar | Etanol,N,1729468800000
22035,A,Destilaria Cachoeira,,Tupaciguara,MG,Brasil,-18.518313,-48.728936,1,Cana-de-Açúcar,Açúcar | Etanol,N,1762128000000
22054,A,CerradinhoBio,Cerradinho Bio,Chapadão do Céu,GO,Brasil,-18.468935,-52.602332,1,Cana-de-Açúcar,Açúcar | Etanol,S,1734048000000
22072,I,Eldorado - (AL)*,,Jundiá,AL,Brasil,-10.414444,-45.982222,1,,,N,1723680000000
22074,I,TGM Destilaria,,Cerqueira César,SP,Brasil,-23.0882198,-49.1688448,1,Cana-de-Açúcar,Aguardente/Cachaça,N,1721606400000
22090,I,São Pedro,,São Pedro,SP,Brasil,-22.46882,-47.89136,1,Cana-de-Açúcar,Aguardente/Cachaça,N,1755129600000
22099,A,Álcool Verde,Farias,Capixaba,AC,Brasil,-10.401454,-67.72353,1,Cana-de-Açúcar,Açúcar | Etanol,N,1736121600000
22122,A,Usina Caeté - Unidade Paulicéia,Carlos Lyra,Paulicéia,SP,Brasil,-21.278599,-51.779876,1,Cana-de-Açúcar,Açúcar | Bioeletricidade | Etanol,S,1744243200000
22123,A,Norte Sul,,Palmares,PE,Brasil,-8.682437,-35.597231,1,Cana-de-Açúcar,Açúcar | Etanol,N,1693440000000
22127,A,Itapecuru Bioenergia  - Filial,Itapecuru,Aldeias Altas,MA,Brasil,-4.625314,-43.612772,1,Cana-de-Açúcar,Açúcar | Etanol,N,1693440000000
22128,I,Alvorada do Oeste,,Santo Anastácio,SP,Brasil,-22.1231916667,-51.7674,1,Cana-de-Açúcar,Etanol,N,1721260800000
22271,A,CRV Industrial,Japungu,Carmo do Rio Verde,GO,Brasil,-15.345643,-49.72973,1,Cana-de-Açúcar,Açúcar | Etanol,N,1693353600000
22272,A,Rio Verde - Flex,Andrade,Rio Verde,GO,Brasil,-17.544376,-51.075786,1,Cana-de-Açúcar | Milho,Açúcar | DDG | Etanol,N,1718928000000
22273,A,Energética Serranópolis,,Serranópolis,GO,Brasil,-18.386532,-52.105692,1,Cana-de-Açúcar,Açúcar | Etanol,N,1693353600000
22274,I,Pite *,,Itapuranga,GO,Brasil,-15.560031366464383,-49.94368009968773,1,Cana-de-Açúcar,Açúcar | Etanol,N,1721606400000
22275,A,Vale Verde - Unidade Itapací (GO),Farias,Itapaci,GO,Brasil,-14.98098,-49.53814,1,Cana-de-Açúcar,Açúcar | Etanol,N,1736121600000
22291,A,Usina Coruripe - Unidade Limeira do Oeste,Tércio Wanderley,Limeira do Oeste,MG,Brasil,-19.524285,-50.660339,1,Cana-de-Açúcar,Açúcar | Bioeletricidade | Etanol,S,1734048000000
22293,I,Destilaria Mello,,Ribeirão do Sul,SP,Brasil,-22.74200550048229,-49.94199716181207,1,Cana-de-Açúcar,Aguardente/Cachaça,N,1721347200000
22295,I,Comanche - Canitar,Comanche Clean Energy,Canitar,SP,Brasil,-23.005593,-49.784074,1,Cana-de-Açúcar,Açúcar | Etanol,N,1721347200000
22296,A,Santa Clara,,Jaboticabal,SP,Brasil,-21.08287,-48.28565,1,Cana-de-Açúcar,Açúcar | Etanol,N,1693440000000
22297,I,Dcoil,,Iguatemi,MS,Brasil,-23.1673333333,-54.3940833333,1,Cana-de-Açúcar,Açúcar | Etanol,N,1721347200000
22307,I,Biosauro*,,Guararapes,SP,Brasil,-21.2431849649,-50.7053235375,1,Cana-de-Açúcar,Etanol,N,1721347200000
22310,A,Tereos - São José,Tereos,Colina,SP,Brasil,-20.662741,-48.534583,1,Cana-de-Açúcar,Açúcar | Etanol,S,1734048000000
22324,A,Lins Agroindustrial,Grupo Lins,Lins,SP,Brasil,-21.601441,-49.540889,1,Cana-de-Açúcar | Soja,Açúcar | Bagaço | Crédito de Carbono | Etanol | Levedura | Soja in natura,S,1761177600000
22326,A,Usina Santa Terezinha - Unidade Terra Rica,Usaçúcar,Terra Rica,PR,Brasil,-22.788717,-52.707809,1,Cana-de-Açúcar,Açúcar | Etanol,N,1734048000000
22329,I,Damfi,Aimorés,Canápolis,MG,Brasil,-18.646278,-49.241599,1,Cana-de-Açúcar,Açúcar | Etanol,N,1721347200000
22330,A,Veredas,,João Pinheiro,MG,Brasil,-17.731284,-45.831377,1,Cana-de-Açúcar,Açúcar | Etanol,N,1693440000000
22331,I,Araguari,,Ibiá,MG,Brasil,-19.522419,-46.767983,1,Cana-de-Açúcar,Açúcar | Etanol,N,1721347200000
22332,A,bp bioenergy - Unidade Itapagipe,BP Bunge Bioenergia,Itapagipe,MG,Brasil,-19.890397,-49.690172,1,Cana-de-Açúcar,Açúcar | Etanol,N,1729468800000
22334,I,Laginha - Unidade Vale do Paranaíba,,Capinópolis,MG,Brasil,-18.6875,-49.6875,1,,,N,1676246400000
22335,A,Cargill Bioenergia - Filial Usina São Francisco (USF),USJ,Quirinópolis,GO,Brasil,-18.431996,-50.261446,1,Cana-de-Açúcar | Milho,Açúcar | Etanol,N,1759190400000
22359,A,Santa Cruz - (BA),São Luiz,Santa Cruz Cabrália,BA,Brasil,-16.181577,-39.334167,1,Cana-de-Açúcar,Açúcar | Etanol,N,1693440000000
22379,I,Destialcool*,,Barbosa,SP,Brasil,-21.266733987501627,-49.952181082694004,1,Cana-de-Açúcar,Aguardente/Cachaça,N,1721347200000
22383,A,Laguna,,Batayporã,MS,Brasil,-22.460051,-53.300854,1,Cana-de-Açúcar,Açúcar | Etanol,N,1693440000000
22565,I,Bernardino de Campos,,Bernardino de Campos,SP,Brasil,-22.9868616389,-49.47925025,1,Cana-de-Açúcar,Etanol,N,1721347200000
22586,A,Viralcool - Unidade Castilho,Irmãos Toniello,Castilho,SP,Brasil,-21.087325,-51.586668,1,Cana-de-Açúcar,Açúcar | Bagaço | Bioeletricidade | Etanol | Levedura,S,1734048000000
22587,A,Usina Santa Adélia - Pereira Barreto,Santa Adélia,Pereira Barreto,SP,Brasil,-20.530592,-51.245524,1,Cana-de-Açúcar,Açúcar | Etanol,N,1734048000000
22621,A,Jalles - Unidade Santa Vitória,Jalles Machado,Santa Vitória,MG,Brasil,-18.779444,-50.233773,1,Cana-de-Açúcar,Bioeletricidade | Etanol,S,1743033600000
22624,A,bp bioenergy - Unidade Ouroeste,BP Bunge Bioenergia,Ouroeste,SP,Brasil,-19.950382,-50.434111,1,Cana-de-Açúcar,Açúcar | Etanol,N,1729468800000
22625,A,COFCO International - Unidade Meridiano,COFCO Agri,Meridiano,SP,Brasil,-20.452542,-50.205772,1,Cana-de-Açúcar,Açúcar | Etanol,N,1687910400000
22626,A,bp bioenergy - Unidade Guariroba,BP Bunge Bioenergia,Pontes Gestal,SP,Brasil,-20.113116,-49.760652,1,Cana-de-Açúcar,Açúcar | Etanol,N,1729468800000
22627,A,Colombo - Palestina,Colombo,Palestina,SP,Brasil,-20.212033558924357,-49.61284114570899,1,Cana-de-Açúcar,Açúcar | Etanol,N,1759276800000
22628,A,Tereos - Tanabi,Tereos,Tanabi,SP,Brasil,-20.489346,-49.538308,1,Cana-de-Açúcar,Açúcar | Bioeletricidade | Etanol,S,1754611200000
22629,A,Usina Nova Moreno,Moreno,Planalto,SP,Brasil,-20.990446,-49.894162,1,Cana-de-Açúcar,Açúcar | Etanol,N,1693440000000
22630,I,Virgolino de Oliveira - José Bonifácio,GVO - Virgolino de Oliveira,José Bonifácio,SP,Brasil,-21.086609,-49.921097,1,Cana-de-Açúcar,Açúcar | Bagaço | Bioeletricidade | Etanol | Mel | Óleo | Vinhaça,N,1721347200000
22631,A,Tietê - Unidade Ubarana,Tietê,Ubarana,SP,Brasil,-21.21109,-49.741758,1,Cana-de-Açúcar,Açúcar | Etanol,S,1734048000000
22632,A,Santa Isabel - Unidade Mendonça,Santa Isabel,Mendonça,SP,Brasil,-21.153082,-49.61134,1,Cana-de-Açúcar,Açúcar | Etanol,N,1693440000000
22633,A,COFCO International - Unidade Potirendaba,COFCO Agri,Potirendaba,SP,Brasil,-21.105938,-49.327428,1,Cana-de-Açúcar,Açúcar | Etanol,N,1687910400000
22634,A,Aralco Figueira S/A,Aralco,Buritama,SP,Brasil,-21.101455,-50.228269,1,Cana-de-Açúcar,Açúcar | Etanol,N,1755561600000
22636,A,CMNP Unidade Vale do Paraná,Manuelita,Suzanápolis,SP,Brasil,-20.390129,-51.031386,1,Cana-de-Açúcar,Açúcar | Bioeletricidade | Etanol,S,1734048000000
22637,I,Santa Adelia - Ilha Solteira*,,Ilha Solteira,SP,Brasil,-20.443521,-51.3357,1,Cana-de-Açúcar,Açúcar | Etanol,N,1721606400000
22638,A,Usina Ipê,Da Pedra,Nova Independência,SP,Brasil,-21.166437,-51.468266,1,Cana-de-Açúcar,Açúcar | Bioeletricidade | Etanol,S,1734048000000
22639,A,Clealco - Unidade Queiroz,Clealco,Queiroz,SP,Brasil,-21.806972,-50.220999,1,Cana-de-Açúcar,Açúcar | Bagaço | Bioeletricidade | Etanol | Levedura | Melaço | Óleo | Vinhaça,S,1734048000000
22640,I,São José da Estiva - (Pongaí),,Pongaí,SP,Brasil,-21.4844992,-49.1872072,1,Cana-de-Açúcar,Açúcar | Bioeletricidade | Etanol,N,1721606400000
22641,A,Cocal - Unidade Narandiba,Cocal,Narandiba,SP,Brasil,-22.532818,-51.505356,1,Cana-de-Açúcar,Açúcar | Etanol,N,1734048000000
22642,A,Atena - Martinópolis,Atena,Martinópolis,SP,Brasil,-22.151205,-51.027997,1,Cana-de-Açúcar,Açúcar | Etanol,N,1693353600000
22643,A,Raízen - Unidade Continental,Biosev,Colômbia,SP,Brasil,-20.232822,-48.622404,1,Cana-de-Açúcar,Açúcar | Etanol,N,1734048000000
22645,I,Açúcar Guarani - Unidade Pedranópolis*,,Pedranópolis,SP,Brasil,-20.1876,-50.06431,1,,,N,1723680000000
22646,A,Colombo - Santa Albertina,Colombo,Santa Albertina,SP,Brasil,-20.039628937646025,-50.67943011687666,1,Cana-de-Açúcar,Açúcar | Etanol,N,1759276800000
22647,A,Umoe Bioenergy,Umoe AS,Sandovalina,SP,Brasil,-22.559441,-51.828263,1,Cana-de-Açúcar,Açúcar | Etanol,N,1687910400000
22648,I,Clealco - Unidade Rinópolis,,Rinópolis,SP,Brasil,-21.72178,-50.75506,1,Cana-de-Açúcar,Açúcar | Etanol,N,1734048000000
22649,A,Furlan - Avaré,Furlan,Avaré,SP,Brasil,-22.926194,-48.924141,1,Cana-de-Açúcar,Açúcar | Etanol,N,1693440000000
22650,A,Ipiranga - Iacanga,Titoto - Ipiranga,Iacanga,SP,Brasil,-21.798957,-49.009212,1,Cana-de-Açúcar,Açúcar | Etanol,N,1687910400000
22651,I,Santa Rita II,Nelson Coury,São Félix do Araguaia,MT,Brasil,-11.810753,-51.16119,1,Cana-de-Açúcar,Açúcar | Etanol,N,1721606400000
22653,A,CEM,Colorado,Morrinhos,GO,Brasil,-17.930087,-49.236727,1,Cana-de-Açúcar,Açúcar | Etanol,N,1693440000000
22654,A,Panorama,Vale do Verdão,Itumbiara,GO,Brasil,-18.338944,-49.86485,1,Cana-de-Açúcar,Açúcar | Etanol,N,1693440000000
22656,A,Cocal - Unidade Rio Brilhante,Cocal,Rio Brilhante,MS,Brasil,-21.731627,-54.504795,1,Cana-de-Açúcar,Açúcar | Etanol,N,1756857600000
22657,A,Alto Alegre - Unidade Santo Inácio,Lincoln Junqueira,Santo Inácio,PR,Brasil,-22.652761,-51.778915,1,Cana-de-Açúcar,Açúcar | Etanol,N,1734048000000
22660,A,Córrego Azul,,Promissão,SP,Brasil,-21.564732,-49.85952,1,Cana-de-Açúcar,Açúcar | Etanol,N,1693353600000
22662,A,CMAA - Vale do Pontal,ADM,Limeira do Oeste,MG,Brasil,-19.311867,-50.724225,1,Cana-de-Açúcar,Açúcar | Etanol,N,1693353600000
22663,A,Uberaba,Balbo,Uberaba,MG,Brasil,-19.393489,-47.822877,1,Cana-de-Açúcar,Açúcar | Etanol,N,1693440000000
22664,A,CMAA - Vale do Tijuco,CMAA,Uberaba,MG,Brasil,-19.352479,-48.242555,1,Cana-de-Açúcar,Açúcar | Etanol,N,1780963200000
22690,I,Paranaíba,,Paranaíba,MS,Brasil,-19.5901666667,-51.1586388889,1,Cana-de-Açúcar,Etanol,N,1721606400000
22696,A,Usina Rio Pardo,"Tatez - Tavares de Almeida, Tejofran e Zogbi",Cerqueira César,SP,Brasil,-22.915978,-49.000102,1,Cana-de-Açúcar,Açúcar | Bioeletricidade | Etanol,S,1734048000000
22753,A,bp bioenergy - Unidade Monteverde,BP Bunge Bioenergia,Ponta Porã,MS,Brasil,-22.298622,-55.10252,1,Cana-de-Açúcar,Açúcar | Etanol,N,1729468800000
22764,A,Rio Verde,Andrade,Rio Verde,GO,Brasil,-17.951625,-51.0000222222,1,Cana-de-Açúcar | Milho,Açúcar | Etanol,N,1693785600000
22819,A,São Martinho - Boa Vista,São Martinho,Quirinópolis,GO,Brasil,-18.548725,-50.433934,1,Cana-de-Açúcar | Milho,Açúcar | Etanol,N,1693785600000
22825,A,Caçú,,Vicentinópolis,GO,Brasil,-17.689887,-49.986415,1,Cana-de-Açúcar | Milho,Açúcar | Etanol,N,1693785600000
22831,I,Brilhante,,Maracajú,MS,Brasil,-21.4925,-55.2125,1,Cana-de-Açúcar,Açúcar,N,1721347200000
22832,I,Vale Verde - Unidade Turvânia (GO),,Turvânia,GO,Brasil,-16.557474,-50.13561,1,Cana-de-Açúcar,Açúcar | Etanol,N,1721347200000
22833,I,Vale Verde - Unidade Itaberaí (GO),,Itaberaí,GO,Brasil,-15.998859,-49.73455,1,Cana-de-Açúcar,Açúcar | Etanol,N,1721347200000
22834,A,Bom Sucesso - BSA,Vrec,Goiatuba,GO,Brasil,-17.953562,-49.8551,1,Cana-de-Açúcar,Açúcar | Etanol,N,1693353600000
22835,I,Alpha ,,Cláudio,MG,Brasil,-20.4448177,-44.8415137,1,Cana-de-Açúcar,Etanol,N,1721260800000
22869,I,Itel,,Itumbiara,GO,Brasil,-18.31568,-49.01838,1,Cana-de-Açúcar,Aguardente/Cachaça,N,1721606400000
22904,I,Agrison,,Campo Grande,MS,Brasil,-21.1179444444,-55.3244444444,1,Cana-de-Açúcar,Etanol,N,1721260800000
22906,I,São Pedro,Jatiboca,Pirassununga,SP,Brasil,-22.0766666667,-47.5444444444,1,Cana-de-Açúcar,Açúcar,N,1721606400000
23040,I,Planalto - (GO),,Itumbiara,GO,Brasil,-18.249889,-49.13907,1,Cana-de-Açúcar,Açúcar | Etanol,N,1721606400000
23152,I,Santo Antonio - (MS),,Anaurilândia,MS,Brasil,-22.069975,-52.5694944444,1,Cana-de-Açúcar,Aguardente/Cachaça,N,1721347200000
23266,I,Cespt,,São Pedro do Turvo,SP,Brasil,-22.8072777778,-49.8302777778,1,Cana-de-Açúcar,Açúcar | Etanol,N,1721347200000
23318,A,Uruaçu,Japungu,Uruaçú,GO,Brasil,-14.417571,-49.065636,1,Cana-de-Açúcar,Açúcar | Etanol,N,1693440000000
23319,I,Quixadá,,Pontalina,GO,Brasil,-17.5763888889,-49.6613888889,1,Cana-de-Açúcar,Açúcar | Etanol,N,1721606400000
23376,I,Rio Doce I,,Cachoeira Alta,GO,Brasil,-18.43551,-50.92819,1,Cana-de-Açúcar,Açúcar | Etanol,N,1721606400000
23377,I,Rio Doce II,,Caçú,GO,Brasil,-18.603429,-51.30278,1,Cana-de-Açúcar,Açúcar | Etanol,N,1721606400000
23384,I,Comanche - Tatuí,Comanche Clean Energy,Tatuí,SP,Brasil,-23.422434,-47.785007,1,Cana-de-Açúcar,Açúcar | Etanol,N,1721347200000
23389,A,Atvos - Unidade Conquista do Pontal,Mubadala Capital,Mirante do Paranapanema,SP,Brasil,-22.398767,-52.103718,1,Cana-de-Açúcar,Açúcar | Bioeletricidade | Crédito de Carbono | Etanol,S,1734048000000
23584,I,Canadá,,Acreúna,GO,Brasil,-17.3216666667,-50.3283333333,1,Cana-de-Açúcar | Milho,Etanol,N,1721347200000
23595,A,Agro Serra - Ibiapina/CE,Soares Penido,Ibiapina,CE,Brasil,-4.284273,-41.106944,1,Cana-de-Açúcar,Açúcar | Etanol,N,1734048000000
23628,I,Corvo Branco*,,Lençóis Paulista,SP,Brasil,-22.5831,-48.717,1,Cana-de-Açúcar,Aguardente/Cachaça,N,1721347200000
23945,I,Cabrera - (SP),,Gastão Vidigal,SP,Brasil,-20.77872,-50.15684,1,Cana-de-Açúcar,Açúcar | Etanol,N,1721347200000
24219,A,Vicentina,,Vicentina,MS,Brasil,-22.484152,-54.411118,1,Cana-de-Açúcar,Açúcar | Etanol,N,1693440000000
24330,I,Raízen - Jataí,Raízen,Jataí,GO,Brasil,-18.2274045675,-51.5031042958,1,Cana-de-Açúcar,Açúcar | Etanol,N,1734048000000
24331,I,Juara,,Juara,MT,Brasil,-11.25508,-57.52042,1,,,N,1676246400000
24333,I,Sinimbu - (GO),,Serranópolis,GO,Brasil,-18.0611894444,-52.0496036111,1,Cana-de-Açúcar,Açúcar | Etanol,N,1721606400000
24359,I,USAA*,,Santo Antônio do Aracanguá,SP,Brasil,-20.8554722222,-50.6508333333,1,Cana-de-Açúcar,Etanol,N,1721347200000
24368,I,Tupaciguara,,Tupaciguara,MG,Brasil,-18.5852777778,-48.8188888889,1,,,N,1721606400000
24369,I,Bom Jardim,,Itumbiara,GO,Brasil,-18.3805555556,-49.1566666667,1,Cana-de-Açúcar,Açúcar | Etanol,N,1721347200000
24372,I,Paraíso - CEPAR (MG),,São Sebastião do Paraíso,MG,Brasil,-20.8356611111,-47.0008555556,1,Cana-de-Açúcar,Açúcar,N,1721606400000
24378,A,Iaco Agrícola,,Chapadão do Sul,MS,Brasil,-18.77158,-52.920193,1,Cana-de-Açúcar,Açúcar | Etanol,N,1693440000000
24387,I,Centro-Oeste,,Brasília,DF,Brasil,-15.6922222222,-47.3630555556,1,Cana-de-Açúcar,Açúcar | Etanol,N,1721347200000
25006,A,Raízen - Unidade Caarapó,Raízen,Caarapó,MS,Brasil,-22.613859,-54.696098,1,Cana-de-Açúcar,Açúcar | Etanol,N,1734048000000
25007,I,Curupay Agroenergia*,,Naviraí,MS,Brasil,-22.858,-53.9542083333,1,Cana-de-Açúcar,Açúcar | Etanol,N,1721347200000
25105,I,Itaguassu,,Bataguassú,MS,Brasil,-21.8834521244,-52.5734101872,1,,,N,1721606400000
25141,A,CBB - Companhia Bioenergética Brasileira Vila Boa,,Vila Boa,GO,Brasil,-14.88427,-47.167932,1,Cana-de-Açúcar,Açúcar | Etanol,S,1744588800000
25147,I,Cerona*,,Nova Andradina,MS,Brasil,-22.3111861111,-53.3460055556,1,,,N,1676246400000
25151,A,Raízen - Unidade Tarumã,Raízen,Tarumã,SP,Brasil,-22.785556,-50.547311,1,Cana-de-Açúcar,Açúcar | Etanol,N,1734048000000
25159,I,Eldorado - (Dourados - MS),,Dourados,MS,Brasil,-22.1267130556,-54.3605352778,1,,,N,1676246400000
25160,I,Ponta Porã,,Ponta Porã,MS,Brasil,-22.436842,-55.49026,1,Cana-de-Açúcar,Etanol,N,1721606400000
25161,A,Cargill Bioenergia - Filial Usina Rio Dourado (URD),USJ,Cachoeira Dourada,GO,Brasil,-18.50163,-49.653565,1,Cana-de-Açúcar,Açúcar | Etanol,S,1745798400000
25167,A,Cerradão,Pitangueiras,Frutal,MG,Brasil,-19.924204,-49.155546,1,Cana-de-Açúcar,Açúcar | Etanol,N,1693353600000
25168,I,Clealco - Unidade Tupã,,Tupã,SP,Brasil,-21.943371,-50.5853,1,Cana-de-Açúcar,Açúcar | Etanol,N,1734048000000
25170,I,Brazcana Agroindustrial,,Paranavaí,PR,Brasil,-22.933954,-52.41045,1,Cana-de-Açúcar,Açúcar,N,1721347200000
25188,I,Tonon - Unidade Vista Alegre,Nova Tonon,Maracajú,MS,Brasil,-21.778922,-55.577707,1,Cana-de-Açúcar,Açúcar | Etanol,N,1721606400000
25229,I,Usina Santa Terezinha - Unidade Rio Parana,Usaçúcar,Eldorado,MS,Brasil,-23.7022,-54.274,1,Cana-de-Açúcar,Açúcar | Bioeletricidade | Etanol,N,1736121600000
25296,A,bp bioenergy - Unidade Itumbiara,BP Bunge Bioenergia,Itumbiara,GO,Brasil,-18.519436,-49.360472,1,Cana-de-Açúcar,Açúcar | Etanol,N,1729468800000
25304,A,VPA Bioenergia,Polimix,Paracatu,MG,Brasil,-17.10157,-46.637158,1,Cana-de-Açúcar,Açúcar | Etanol,N,1726099200000
25338,I,Gurinhatã,,Gurinhatã,MG,Brasil,-19.035,-49.766,1,,,N,1676246400000
25349,A,Serra do Caiapó,,Montividiu,GO,Brasil,-17.224081,-51.242723,1,Cana-de-Açúcar,Açúcar | Etanol,N,1693785600000
25350,I,Cotril Bio Energética,,Goiânia,GO,Brasil,-17.3895026,-50.3757155,1,Cana-de-Açúcar,Açúcar | Bioeletricidade | Etanol,N,1721347200000
25351,A,Nardini Agroindustrial - Unidade Aporé,Nardini,Aporé,GO,Brasil,-18.93822,-51.97974,1,Cana-de-Açúcar,Açúcar | Etanol,S,1742342400000
25352,A,Raízen - Unidade Centroeste,Raízen,Jataí,GO,Brasil,-17.701431,-51.626105,1,Cana-de-Açúcar,Açúcar | Etanol,N,1734048000000
25354,I,Entre Rios,,Chapadão do Céu,GO,Brasil,-18.4153406,-52.6309705,1,,,N,1676246400000
25355,A,CMAA - Canápolis,CMAA,Uberlândia,MG,Brasil,-19.083576,-48.135515,1,Cana-de-Açúcar,Açúcar | Etanol,N,1693353600000
25356,A,Atvos - Unidade Rio Claro,Mubadala Capital,Caçú,GO,Brasil,-18.794306,-51.010977,1,Cana-de-Açúcar,Açúcar | Bioeletricidade | Crédito de Carbono | Etanol,S,1734048000000
25357,A,Atvos - Unidade Morro Vermelho,Mubadala Capital,Mineiros,GO,Brasil,-17.720823,-53.042161,1,Cana-de-Açúcar,Açúcar | Bioeletricidade | Crédito de Carbono | Etanol,S,1734048000000
25358,I,SMBJ - Agroindustrial,,Bom Jesus de Goiás,GO,Brasil,-18.177,-49.826,1,Cana-de-Açúcar,Etanol,N,1721606400000
25361,A,Bevap Bioenergia,Bevap,João Pinheiro,MG,Brasil,-17.061519,-46.181914,1,Cana-de-Açúcar,Açúcar | Bioeletricidade | Etanol,S,1774569600000
25372,I,Virgolino de Oliveira - Monções,GVO - Virgolino de Oliveira,Monções,SP,Brasil,-20.876904,-50.126859,1,Cana-de-Açúcar,Açúcar | Bagaço | Bioeletricidade | Etanol | Mel | Óleo | Vinhaça,N,1721347200000
25376,I,Vale Verde - Unidade Taquarituba (SP),Farias,Taquarituba,SP,Brasil,-23.486015,-49.245489,1,Cana-de-Açúcar,Açúcar | Etanol,N,1721347200000
25379,I,Vale do Vacaria*,,Sidrolândia,MS,Brasil,-21.137299,-54.753084,1,Cana-de-Açúcar,Etanol,N,1721347200000
25387,A,Atvos - Unidade Santa Luzia,Mubadala Capital,Nova Alvorada do Sul,MS,Brasil,-21.586143,-54.248157,1,Cana-de-Açúcar,Açúcar | Bioeletricidade | Crédito de Carbono | Etanol,S,1734048000000
25459,A,Aralco Aracanguá S/A,Aralco,Santo Antônio do Aracanguá,SP,Brasil,-20.93681691323324,-50.49296415545395,1,,,N,1755561600000
25474,I,Vale Verde - Unidade Itapuranga (GO),,Itapuranga,GO,Brasil,-15.390211,-49.932339,1,Cana-de-Açúcar,Açúcar | Etanol,N,1736121600000
25478,A,ADM (MT),,Rondonópolis,MT,Brasil,-16.470635,-54.671102,1,Soja,Biodiesel,N,1693785600000
25527,A,Binatural,,Formosa,GO,Brasil,-15.561003,-47.3250869,1,Soja,Biodiesel,N,1693353600000
25534,A,Granol - (GO),,Anápolis,GO,Brasil,-16.397337,-48.953851,1,Soja,Biodiesel | Óleo,N,1693440000000
25577,I,Agroverde*,,Taquarituba,SP,Brasil,-23.4905555556,-49.2594444444,1,,,N,1723680000000
25578,A,Aguapei Agroenergia,Goianésia,São Simão,GO,Brasil,-18.969681,-50.634476,1,Cana-de-Açúcar,Açúcar | Etanol,N,1693353600000
25581,A,Jalles - Unidade Otávio Lage,Otavio Lage,Goianésia,GO,Brasil,-15.082756,-49.305576,1,Cana-de-Açúcar,Açúcar | Etanol,N,1734048000000
25625,I,Elcana Agroenergética,,Jataí,GO,Brasil,-18.0380555556,-51.4047222222,1,Cana-de-Açúcar,Açúcar | Etanol,N,1721347200000
25692,I,Vitória - (MS)*,,Dourados,MS,Brasil,-22.085833,-55.401111,1,Cana-de-Açúcar,Açúcar,N,1721347200000
25791,A,Bambuí,,Bambuí,MG,Brasil,-20.085559,-46.044589,1,Cana-de-Açúcar,Açúcar | Etanol,N,1693353600000
25839,I,Terra Verde,,Nova Andradina,MS,Brasil,-22.219347,-53.506028,1,,,N,1676246400000
25876,A,Oleoplan - (Veranópolis/RS),,Veranópolis,RS,Brasil,-28.94062,-51.5485,1,Soja,Biodiesel,N,1693440000000
25877,A,Granol - (RS),,Cachoeira do Sul,RS,Brasil,-30.04487,-52.85599,1,Soja,Biodiesel,N,1693440000000
25894,A,Amazonbio,,Ji-Paraná,RO,Brasil,-10.844112,-61.993691,1,Palma,Biodiesel | Bioeletricidade,N,1693353600000
25898,A,Be8 Energy,,Passo Fundo,RS,Brasil,-28.23616,-52.3774,1,Soja,Biodiesel,N,1722384000000
26271,A,Novo Milênio - Lambari D´Oeste,Novo Milênio,Lambari do Oeste,MT,Brasil,-15.398062,-57.949544,1,Cana-de-Açúcar,Etanol,N,1693440000000
26273,A,Novo Milênio - Mirassol D´Oeste,Novo Milênio,Mirassol do Oeste,MT,Brasil,-15.713057,-58.1301,1,Cana-de-Açúcar,Etanol,N,1693785600000
26274,I,Liberdade,,Escada,PE,Brasil,-8.5339597,-35.3878,1,Cana-de-Açúcar,Etanol,N,1721606400000
26276,I,Usi 800 - (Palmas),,São Vicente do Sul,RS,Brasil,-28.63,-54.6,1,Milho,Etanol,N,1721347200000
26277,A,Taquari,,Capela,SE,Brasil,-10.60601,-37.062481,1,Cana-de-Açúcar,Açúcar | Etanol,N,1693440000000
26278,A,Junco Novo,,Capela,SE,Brasil,-10.455927,-37.018561,1,Cana-de-Açúcar,Açúcar | Etanol,N,1693785600000
26280,A,Cereale Brasil,,Dois Córregos,SP,Brasil,-22.379888,-48.365494,1,Milho,Etanol,N,1693785600000
26281,I,Engenho Meneghetti,,Brotas,SP,Brasil,-22.295053,-48.136208,1,Cana-de-Açúcar,Aguardente/Cachaça,N,1721347200000
26282,A,Usina Granelli,Granelli,Charqueada,SP,Brasil,-22.519734,-47.713615,1,Cana-de-Açúcar,Açúcar | Aguardente/Cachaça | Etanol | Melaço | Xarope,S,1755043200000
